,fens,eval_move_final,preds_num
1470470,2r2rk1/Q3bppp/1pq1p2n/8/2P1R3/4PNP1/P3BP1P/R5K1 w - - 1 19,0.0,15.660355
1651353,r1b2k1r/ppN1nppp/2n2q2/8/4p3/2P1P1P1/PP4BP/RN1QK2R b KQ - 0 11,0.0,15.660353
802692,4r3/2p3k1/p2p2p1/2p1qp2/2P1P2p/1P2RQ1P/P4PP1/6K1 b - - 5 36,0.084,15.660353
4730902,r1b2k1r/ppN1nppp/2n2q2/8/4p3/2P1P1P1/PP4BP/RN1QK2R b KQ - 0 11,0.0,15.660353
4810965,r1bqk2r/pppp2bp/2nP1np1/4pp2/8/2P3PN/PP1NPPBP/R1BQK2R w KQkq - 1 9,0.027999999999999997,15.660349
12075670,r2q1rk1/p1p1bppp/2pp4/4n2b/4PP2/1PN4P/PBP1N1P1/R2Q1RK1 b - - 0 12,0.0,15.660345
30304,r1bq1rk1/pp2npbp/2npp1p1/2p5/4PP2/2NP2P1/PPP1N1BP/R1BQ1RK1 w - - 1 9,0.016,15.660342
5411935,r4k2/5p1p/2nq2p1/p1p5/3p1N2/1P1P2PP/2P1QP2/R5K1 w - - 1 33,0.0,15.660342
8337405,r1bq1rk1/pp2npbp/2npp1p1/2p5/4PP2/2NP2P1/PPP1N1BP/R1BQ1RK1 w - - 1 9,0.0,15.660342
6581896,r3r1k1/2q2p1p/p2pp1p1/1p2n3/2P1P3/1P5P/PQN2PP1/3RR1K1 w - - 0 21,0.0,15.66034
2377479,7r/1k2bpp1/4b3/2p1P3/2P3P1/3R4/2NB1P2/6K1 b - - 1 31,0.0,15.660338
8438148,1k1n4/2p2pp1/1p1p1q2/p7/P1P3P1/1PQ3B1/1KP4P/8 b - - 3 31,0.0,15.6603365
1449035,r1b1r1k1/pppnqpp1/3ppn1p/8/2PP3B/P3PN2/1PQ2PPP/R3KB1R w KQ - 3 11,0.08800000000000001,15.6603365
4439623,r2q1rk1/1b2bppp/p1np1n2/1pp1p3/4P3/2PP1N2/PPB2PPP/R1BQRNK1 w - - 2 13,0.0,15.660335
10215246,r2q1rk1/1b2bppp/p1np1n2/1pp1p3/4P3/2PP1N2/PPB2PPP/R1BQRNK1 w - - 2 13,0.016,15.660335
9963066,r2q1rk1/1b2bppp/p1np1n2/1pp1p3/4P3/2PP1N2/PPB2PPP/R1BQRNK1 w - - 2 13,0.0,15.660335
4382963,r2qr1k1/pb3pp1/2pb1n1p/3p1B2/8/1P2P3/PBQN1PPP/2RR2K1 w - - 4 17,0.036000000000000004,15.660333
6316680,1k6/5pb1/p3p2p/1p6/4P2R/PK1B2P1/1P3P2/2r5 b - - 0 32,0.006,15.660331
370231,2r2bk1/7p/4pNp1/3rP3/1P1B4/4q2P/P4RPK/8 b - - 1 31,0.05,15.660331
2472226,8/p3b2p/2k1p1p1/1p3p2/2bPpP2/P1N1P1P1/1PK4P/2N5 w - - 0 38,0.0,15.660325
10823655,r1b2rk1/pp2ppbp/2n2np1/2pq4/8/1P1P1NP1/PB1NPPBP/R2QK2R b KQ - 2 9,0.013999999999999999,15.660325
7360155,r1b2rk1/pp2ppbp/2n2np1/2pq4/8/1P1P1NP1/PB1NPPBP/R2QK2R b KQ - 2 9,0.0,15.660325
2687105,r1b2rk1/pp3pp1/3qpbp1/8/3PB3/2Q5/PP3PPP/R1B1R1K1 w - - 0 16,0.0,15.660321
5105180,4rrk1/4q1p1/1pnp3p/8/1PP1b3/2Q1R1P1/1B2P2P/5RK1 w - - 0 28,0.0,15.660321
13251546,rn1q1rk1/pb3ppp/1p1pp3/4P2n/2P5/PNN1Q3/1P3PPP/3RKB1R b K - 0 15,0.254,15.660319
3305924,4k2r/2r1b3/1p2n1R1/3pP3/p2P4/P6N/2Q3PK/5R2 b - - 0 38,0.0,15.660319
6123252,rnbq1rk1/pp2ppbp/3p1np1/2pP4/2P1P3/2N4P/PP2NPP1/R1BQKB1R b KQ - 0 7,0.114,15.6603155
8080194,r2qk2r/ppp2ppp/3p1n2/2b1p3/N1BnPPb1/3P1N2/PPP3PP/R1BQK2R w KQkq - 5 8,0.152,15.660305
12015840,r1b1k1nr/4qpbp/1pp3p1/p1p1p3/P3P3/N2PBN1P/1PP2PP1/R2QK2R w KQkq - 0 10,0.0,15.660305
12842256,r4rk1/pp1bqpp1/2n1p2p/2b5/2B5/P1N1PN2/1PQ2PPP/3R1RK1 w - - 1 14,0.0,15.660303
1613663,r3r1k1/pb1nqpbp/1pp2np1/3pp3/2P5/1P1PPN2/PBRNBPPP/Q4RK1 w - - 2 13,0.0,15.660303
5012845,b2r1rk1/p3qppp/1p2p3/3nN3/3P4/P4P2/1P3QPP/1B1RR1K1 b - - 6 22,0.0,15.660292
5658941,2r4k/3R2p1/7p/pp6/4B2P/2b1P1P1/P3K3/8 w - - 0 35,0.01,15.660292
6312570,r1qr4/1b3pbk/p3p1pp/3P4/8/RQ2BP2/RPP1B1PP/7K b - - 4 25,0.055999999999999994,15.66029
1392465,rr4k1/5ppp/p3pn2/1qp5/2pP1N2/2Q1P2P/P4PP1/R1R3K1 w - - 0 21,0.08199999999999999,15.660288
2099734,r4rk1/p3bppp/np2pn2/q1p3B1/3P4/1Q2PN2/PP1N1PPP/R4RK1 w - - 0 13,0.09,15.660288
12028913,r1b2rk1/1p3ppp/p1N2n2/2q1p3/2P5/6P1/P1Q1PPBP/1R1R2K1 w - - 2 20,0.0,15.660284
9029729,8/ppk4p/2p1prp1/3n4/4B3/1PP3PP/P1KR1P2/8 b - - 1 26,0.01,15.660282
6716069,r4bk1/rp1n1p1p/4pnp1/1B1p4/1B1P2b1/PN2PNP1/5PKP/R1R5 b - - 5 22,0.0,15.66028
177017,1r1b2k1/2qn1pp1/Qpp1pn1p/2Pp4/1P1P4/R1B1PN1P/3N1PP1/6K1 b - - 2 21,0.013999999999999999,15.660278
6112286,4rbk1/1pq2p1p/p1pBp1p1/3n4/3Pb3/Q3PNP1/PP3PBP/2R3K1 w - - 2 25,0.0,15.660278
13424582,r2q1rk1/ppp2ppp/5n2/n2p4/3P1Bb1/P1PBPN2/5PPP/R2QK2R w KQ - 3 11,0.022000000000000002,15.660276
5542824,8/ppq2pkp/5np1/3p4/1P6/P1r1P1PB/5P1P/Q2R2K1 w - - 8 35,0.0,15.660276
13332090,3r3r/1bk1b1pp/p1n2p2/1p2p3/1P2P3/1NP1BP2/2K1B1PP/R2R4 b - - 1 18,0.0,15.6602745
4601490,2R5/7p/3K1k2/4p1p1/4bP2/4B3/4rP1P/8 b - - 0 38,0.0,15.660273
8201751,r1b2rk1/ppp2pb1/6pp/4p3/2B1Pq2/2P2N1P/PP2QPP1/3R1RK1 b - - 1 15,0.084,15.660273
11077242,6k1/5p1p/5p2/2p2P2/1p1nPK2/1P1P1B1P/2P5/8 w - - 2 36,0.0,15.660269
11980978,r7/1p6/2pn1kp1/r2p1p2/pK1P3p/R2BP2P/PP3PP1/1R6 b - - 7 34,0.006,15.660269
5060955,2rr3k/6pp/q4p2/p1B5/PpN1pP2/1P1nP3/4Q1PP/1R1R2K1 b - - 0 34,0.292,15.660266
7524371,r4rk1/4ppbp/p2q1np1/P2n4/3P4/1QN5/1P2BPPP/R1B2RK1 b - - 1 17,0.057999999999999996,15.660264
4827905,2r1r1k1/pp2pp1p/3pn1p1/2q5/2P1P3/1PN2Q1P/P4PP1/1R1R2K1 w - - 5 21,0.0,15.660264
10559559,2q2rk1/1p3ppp/4p3/QpbpP3/6P1/B1Pb4/P4P1P/R3R1K1 b - - 8 19,0.0,15.66026
8341691,r2q1rk1/1pp2ppp/2npbn2/p1b1p3/P1B1P3/2PP1N2/1P1N1PPP/R1BQR1K1 b - - 0 9,0.034,15.66026
5636424,2r2rk1/1p1b2bp/p1p2pp1/B1Ppp3/3P1P2/3BP3/PP4PP/4RRK1 b - - 1 21,0.002,15.66026
1155546,r2q1rk1/1pp2ppp/2npbn2/p1b1p3/P1B1P3/2PP1N2/1P1N1PPP/R1BQR1K1 b - - 2 9,0.01,15.66026
11073319,r3kb1r/1pqb1ppp/p1npp3/8/2PNP3/1P6/PB3PPP/RN1Q1RK1 w kq - 1 11,0.172,15.66026
7445965,r2q1rk1/1pp2ppp/2npbn2/p1b1p3/P1B1P3/2PP1N2/1P1N1PPP/R1BQR1K1 b - - 0 9,0.032,15.66026
12831528,r3k2r/pp1n1ppp/2p1pn2/q4b2/1bB5/P1NP1N1P/1PPBQPP1/R3K2R b KQkq - 0 10,0.29,15.66026
3160913,2r1k2r/1p1nbppp/p2ppn2/q7/2PQP3/1PN2N2/PB3PPP/R4RK1 w k - 3 12,0.013999999999999999,15.660256
10252890,r1bq1rk1/1p4bp/p2p2p1/P1nP1p2/QR6/2N2PP1/3B1PBP/5RK1 w - - 3 20,0.0,15.660256
3393349,r3k2r/1pp3p1/p2p4/3Qnq1p/7P/2P3P1/PP2NPK1/R4R2 b kq - 1 18,0.0,15.660253
9914476,8/7p/p2pkb2/1p5r/PPr2pRP/2PK1B2/5P2/2R5 b - - 0 33,0.016,15.660253
11229990,7k/pp5p/3PB1p1/8/8/4b3/PPP4P/1K6 w - - 0 28,0.14800000000000002,15.660239
1490396,r2q1rk1/1ppb1ppp/3p1n2/p1n1p3/2P5/PP1P1NP1/4PPBP/R1BQ1RK1 w - - 1 12,0.0,15.660237
5483623,rnbq1rk1/2pp1ppp/p3pn2/1P6/1b1P4/2N2N2/PPQ1PPPP/R1B1KB1R w KQ - 0 7,0.022000000000000002,15.660232
820113,1N1nb2k/4p1bp/2p5/p1PpP1p1/8/P1B1P1P1/7P/1B4K1 w - - 5 39,0.0,15.66023
11443114,1r1qkb1r/1b3ppp/p3p3/1p1p4/3Nn3/1BPP4/PP3PPP/R1BQ1RK1 b k - 0 13,0.0,15.66023
13980312,r2k3r/1p1b2pp/1pnbpp2/3p4/5P2/3PPN2/PP2B1PP/R1B2RK1 w - - 1 16,0.004,15.660228
9111440,2rq1rk1/1p1nbpp1/p2pbn1p/P2Np3/1P2P3/5N1P/1BP2PP1/R2QRBK1 b - - 2 17,0.11,15.660228
506762,4k3/2p3pp/prp4r/R2p1p2/3P1P2/1P2PK1P/P4P2/7R w - - 1 25,0.122,15.660225
